,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
10328.0,"If Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889  0.02994493  0.02684294 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10329.0,"It's not the case that if Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889  0.02152294  0.02114327 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10330.0,"Sam believes that if Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889  0.02509947  0.02519367 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10331.0,"Is it true that if Grace studies abroad, her parents will visit her during the holidays?",Grace has parents.,E,type5_possessive,"[ 0.00746889  0.02260164  0.02228571 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10344.0,"If Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889  0.03222847  0.08194278 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10345.0,"It's not the case that if Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889  0.02694983  0.07630065 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10346.0,"Sam believes that if Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889  0.02915858  0.08119135 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10347.0,"Is it true that if Caleb's flight arrives early, his friend will be waiting for him at the airport?",Caleb has a friend.,E,type5_possessive,"[ 0.00746889  0.02759146  0.07777067 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10356.0,"If Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889  0.15829505  0.06688131 ...  0.03252863 -0.02854482
 -0.0138564 ]",E
10357.0,"It's not the case that if Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889  0.15395677  0.0629242  ...  0.03252863 -0.02854482
 -0.0138564 ]",E
10358.0,"Sam believes that if Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889  0.15607114  0.06553556 ...  0.03252863 -0.02854482
 -0.0138564 ]",E
10359.0,"Is it true that if Scarlett passes her driving test, her father will buy her a car?",Scarlett has a father.,E,type5_possessive,"[ 0.00746889  0.15451838  0.06365933 ...  0.03252863 -0.02854482
 -0.0138564 ]",E
10364.0,"If Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889  0.03624452  0.13896511 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10365.0,"It's not the case that if Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889  0.03074564  0.1326429  ...  0.03999854  0.01024261
 -0.0138564 ]",E
10366.0,"Sam believes that if Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889  0.03317944  0.13746473 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10367.0,"Is it true that if Elijah agrees to the job offer, his best friend will help him move to the new city?",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889  0.03143255  0.13403288 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10404.0,"If David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.07829713  0.10777893 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10405.0,"It's not the case that if David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.0507508   0.10584128 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10406.0,"Sam believes that if David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.06106792  0.10674303 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10407.0,"Is it true that if David graduates from college, his parents will take him out to celebrate?",David has parents.,E,type5_possessive,"[ 0.00746889  0.05196354  0.10607574 ...  0.00071831 -0.04434213
 -0.0138564 ]",E
10408.0,"If Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.14549695  0.01062005 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10409.0,"It's not the case that if Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.1393407   0.00384628 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10410.0,"Sam believes that if Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.14268865  0.01249312 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10411.0,"Is it true that if Kimberly travels to Paris, his brother will meet him at the train station?",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.14022683  0.00646549 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10452.0,"If Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.14231567 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10453.0,"It's not the case that if Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.13650478 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10454.0,"Sam believes that if Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.14021668 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10455.0,"Is it true that if Susan is coming to visit, her best friend will meet her at the train station?",Susan has a best friend.,E,type5_possessive,"[ 0.00746889  0.01478766  0.13754189 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10456.0,"If Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889  0.02910317  0.08412256 ...  0.04070196  0.01024261
 -0.00274311]",E
10457.0,"It's not the case that if Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889  0.02481266  0.07888485 ...  0.04070196  0.01024261
 -0.00274311]",E
10458.0,"Sam believes that if Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889  0.02640021  0.082688   ...  0.04070196  0.01024261
 -0.00274311]",E
10459.0,"Is it true that if Jackson's flight lands early, his friend will be waiting for him at the airport?",Jackson has a friend.,E,type5_possessive,"[ 0.00746889  0.02524751  0.07997717 ...  0.04070196  0.01024261
 -0.00274311]",E
10472.0,"If Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00859286 -0.03935728  0.1500863  ...  0.03999854  0.01024261
 -0.0138564 ]",E
10473.0,"It's not the case that if Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.14192235 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10474.0,"Sam believes that if Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.14755611 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10475.0,"Is it true that if Charlotte finishes her exam early, her best friend will treat her to dinner?",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889  0.01478766  0.14353503 ...  0.03999854  0.01024261
 -0.0138564 ]",E
10488.0,"If Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 7.4688918e-03 -3.9357278e-02  7.0019715e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10489.0,"It's not the case that if Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 7.4688918e-03 -6.9744572e-02  6.5833956e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10490.0,"Sam believes that if Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 9.2127183e-03 -1.1386951e-02  6.8586744e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10491.0,"Is it true that if Emma finishes her work on time, her boss will give her a promotion?",Emma has a boss.,E,type5_possessive,"[ 7.4688918e-03  1.4787662e-02  6.6588484e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10496.0,"If Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.1301824   0.03821196 ...  0.02869236 -0.02477555
 -0.0138564 ]",E
10497.0,"It's not the case that if Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.12670209  0.02645843 ...  0.02869236 -0.02477555
 -0.0138564 ]",E
10498.0,"Sam believes that if Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.12816374  0.03929989 ...  0.02869236 -0.02477555
 -0.0138564 ]",E
10499.0,"Is it true that if Lisa travels to New York, her brother will meet her at the train station?",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.12707394  0.03028408 ...  0.02869236 -0.02477555
 -0.0138564 ]",E
10536.0,"If Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.12861794  0.02250367 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10537.0,"It's not the case that if Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.12528394  0.00984369 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10538.0,"Sam believes that if Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.1266785   0.0290373  ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10539.0,"Is it true that if Barbara passes her driving test, her brother will let her borrow his car for the weekend?",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.12564199  0.0158038  ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10544.0,"If Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.10924738  0.04132126 ...  0.02788562 -0.03343987
 -0.0138564 ]",E
10545.0,"It's not the case that if Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.10044093  0.03268588 ...  0.02788562 -0.03343987
 -0.0138564 ]",E
10546.0,"Sam believes that if Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00921272  0.10412377  0.04104379 ...  0.02788562 -0.03343987
 -0.0138564 ]",E
10547.0,"Is it true that if Abigail finishes her work early, her husband will cook dinner for them?",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.1014746   0.0351604  ...  0.02788562 -0.03343987
 -0.0138564 ]",E
10548.0,"If Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.08163699 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10549.0,"It's not the case that if Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.07317571 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10550.0,"Sam believes that if Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.08263645 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10551.0,"Is it true that if Ella misses the bus, her friend will give her a ride to school?",Ella has a friend.,E,type5_possessive,"[ 0.00746889  0.01478766  0.07618012 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10576.0,"If Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.09577409 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10577.0,"It's not the case that if Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.06974457  0.08746559 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10578.0,"Sam believes that if Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.01138695  0.09374066 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10579.0,"Is it true that if Lisa agrees to go hiking, her friend will meet her at the trailhead?",Lisa has a friend.,E,type5_possessive,"[ 0.00746889  0.01478766  0.08924265 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10580.0,"If Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889  0.04048891  0.06346004 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
10581.0,"It's not the case that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889  0.02749869  0.06244344 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
10582.0,"Sam believes that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889  0.03049686  0.0627843  ...  0.02872921 -0.04203578
 -0.0138564 ]",E
10583.0,"Is it true that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation?",Grace has a colleague.,E,type5_possessive,"[ 0.00746889  0.02841646  0.06252375 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
10588.0,"If Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.0701621   0.0785931  ...  0.04070196  0.01024261
 -0.0138564 ]",E
10589.0,"It's not the case that if Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.04052854  0.07202826 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10590.0,"Sam believes that if Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.0537176   0.07881624 ...  0.04070196  0.01024261
 -0.0138564 ]",E
