,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
10287.0,"Is it true that if Charlotte attends the concert, her best friend will accompany her to the venue?",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.06301617 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10328.0,"If Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.025223   ...  0.01252648 -0.03339436
 -0.0138564 ]",N
10329.0,"It's not the case that if Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889 -0.07111349 -0.00043345 ...  0.01252648 -0.03339436
 -0.0138564 ]",N
10330.0,"Sam believes that if Grace studies abroad, her parents will visit her during the holidays.",Grace has parents.,E,type5_possessive,"[ 0.00746889 -0.08167914  0.07177394 ...  0.01252648 -0.03339436
 -0.0138564 ]",E
10331.0,"Is it true that if Grace studies abroad, her parents will visit her during the holidays?",Grace has parents.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.04399126 ...  0.01252648 -0.03339436
 -0.0138564 ]",N
10344.0,"If Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.05390697 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10345.0,"It's not the case that if Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889 -0.0634494   0.04181543 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10346.0,"Sam believes that if Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb has a friend.,E,type5_possessive,"[ 0.00746889 -0.06244857  0.07887086 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10347.0,"Is it true that if Caleb's flight arrives early, his friend will be waiting for him at the airport?",Caleb has a friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.06795275 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10356.0,"If Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.03580566 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
10357.0,"It's not the case that if Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889 -0.06682748  0.02453962 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
10358.0,"Sam believes that if Scarlett passes her driving test, her father will buy her a car.",Scarlett has a father.,E,type5_possessive,"[ 0.00746889 -0.06450726  0.06022661 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
10359.0,"Is it true that if Scarlett passes her driving test, her father will buy her a car?",Scarlett has a father.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.05027305 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
10364.0,"If Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.08555124 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10365.0,"It's not the case that if Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05932704  0.08129998 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10366.0,"Sam believes that if Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05664786  0.09249369 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10367.0,"Is it true that if Elijah agrees to the job offer, his best friend will help him move to the new city?",Elijah has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.0874427  ...  0.04070196  0.01024261
 -0.0138564 ]",N
10404.0,"If David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.07829706 -0.0264667  ...  0.01252648 -0.04434213
 -0.01234874]",E
10405.0,"It's not the case that if David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.05702123 -0.02952171 ...  0.01252648 -0.04434213
 -0.01234874]",N
10406.0,"Sam believes that if David graduates from college, his parents will take him out to celebrate.",David has parents.,E,type5_possessive,"[ 0.00746889  0.07783274  0.01372033 ...  0.01252648 -0.04434213
 -0.01234874]",N
10407.0,"Is it true that if David graduates from college, his parents will take him out to celebrate?",David has parents.,E,type5_possessive,"[ 0.00746889  0.06280942 -0.015109   ...  0.01252648 -0.04434213
 -0.01234874]",N
10408.0,"If Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.12068383  0.00540824 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10409.0,"It's not the case that if Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.11442811  0.00173803 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10410.0,"Sam believes that if Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.12755972  0.01126937 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10411.0,"Is it true that if Kimberly travels to Paris, his brother will meet him at the train station?",Kimberly has a brother.,E,type5_possessive,"[ 0.00746889  0.120588    0.00691921 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10452.0,"If Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.07872025 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10453.0,"It's not the case that if Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06226783  0.07263978 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10454.0,"Sam believes that if Susan is coming to visit, her best friend will meet her at the train station.",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06032933  0.08719638 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10455.0,"Is it true that if Susan is coming to visit, her best friend will meet her at the train station?",Susan has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.08063438 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10456.0,"If Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.05390697 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10457.0,"It's not the case that if Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889 -0.0634494   0.04181543 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10458.0,"Sam believes that if Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,type5_possessive,"[ 0.00746889 -0.06244857  0.07887086 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10459.0,"Is it true that if Jackson's flight lands early, his friend will be waiting for him at the airport?",Jackson has a friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.06795275 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10472.0,"If Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.03187081 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10473.0,"It's not the case that if Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06567889  0.01410517 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10474.0,"Sam believes that if Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.06497572  0.06848139 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10475.0,"Is it true that if Charlotte finishes her exam early, her best friend will treat her to dinner?",Charlotte has a best friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.050906   ...  0.04070196  0.01024261
 -0.0138564 ]",N
10488.0,"If Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 7.4688909e-03 -3.9357278e-02 -3.0600850e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",N
10489.0,"It's not the case that if Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 7.4688918e-03 -5.8074605e-02 -4.5183543e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10490.0,"Sam believes that if Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,type5_possessive,"[ 7.4688909e-03 -5.3160775e-02  2.2752602e-02 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",E
10491.0,"Is it true that if Emma finishes her work on time, her boss will give her a promotion?",Emma has a boss.,E,type5_possessive,"[ 7.4688909e-03 -5.7170793e-02 -7.1346401e-03 ...  2.5216669e-02
  9.5851654e-03 -4.1406725e-05]",N
10496.0,"If Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.12226082  0.00796248 ...  0.02869236 -0.02477555
 -0.0138564 ]",N
10497.0,"It's not the case that if Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.11733919  0.00450069 ...  0.02869236 -0.02477555
 -0.0138564 ]",E
10498.0,"Sam believes that if Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.1281408   0.01247889 ...  0.02869236 -0.02477555
 -0.0138564 ]",N
10499.0,"Is it true that if Lisa travels to New York, her brother will meet her at the train station?",Lisa has a brother.,E,type5_possessive,"[ 0.00746889  0.12231036  0.00843833 ...  0.02869236 -0.02477555
 -0.0138564 ]",N
10536.0,"If Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.12438045 -0.00999695 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10537.0,"It's not the case that if Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.11742997 -0.01259494 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10538.0,"Sam believes that if Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.13184482  0.03707763 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
10539.0,"Is it true that if Barbara passes her driving test, her brother will let her borrow his car for the weekend?",Barbara has a brother.,E,type5_possessive,"[ 0.00746889  0.12412425  0.00691976 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
10544.0,"If Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.11826383 -0.005829   ...  0.02788562 -0.03343987
 -0.0138564 ]",N
10545.0,"It's not the case that if Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.10864542 -0.01637371 ...  0.02788562 -0.03343987
 -0.0138564 ]",E
10546.0,"Sam believes that if Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.12755749  0.02335889 ...  0.02788562 -0.03343987
 -0.0138564 ]",N
10547.0,"Is it true that if Abigail finishes her work early, her husband will cook dinner for them?",Abigail has a husband.,E,type5_possessive,"[ 0.00746889  0.11711398  0.01171528 ...  0.02788562 -0.03343987
 -0.0138564 ]",N
10548.0,"If Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.06877275 ...  0.04070196  0.01024261
 -0.00515197]",N
10549.0,"It's not the case that if Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.06951886  0.0579027  ...  0.04070196  0.01024261
 -0.00515197]",E
10550.0,"Sam believes that if Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.07064642  0.0890857  ...  0.04070196  0.01024261
 -0.00515197]",N
10551.0,"Is it true that if Ella misses the bus, her friend will give her a ride to school?",Ella has a friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.07829786 ...  0.04070196  0.01024261
 -0.00515197]",N
10576.0,"If Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.06209551 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10577.0,"It's not the case that if Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.06852638  0.05338053 ...  0.04070196  0.01024261
 -0.0138564 ]",E
10578.0,"Sam believes that if Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.06884408  0.0787847  ...  0.04070196  0.01024261
 -0.0138564 ]",N
10579.0,"Is it true that if Lisa agrees to go hiking, her friend will meet her at the trailhead?",Lisa has a friend.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.06928299 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10580.0,"If Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889 -0.03935728  0.04641628 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
10581.0,"It's not the case that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889 -0.06090005  0.03615593 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
10582.0,"Sam believes that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,type5_possessive,"[ 0.00746889 -0.05886449  0.07177393 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
10583.0,"Is it true that if Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation?",Grace has a colleague.,E,type5_possessive,"[ 0.00746889 -0.05717079  0.05605239 ...  0.03946821 -0.01182941
 -0.0138564 ]",E
10588.0,"If Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.07016208  0.05344041 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10589.0,"It's not the case that if Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.0501757   0.04080975 ...  0.04070196  0.01024261
 -0.0138564 ]",N
10590.0,"Sam believes that if Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,type5_possessive,"[ 0.00746889  0.0696611   0.0798117  ...  0.04070196  0.01024261
 -0.0138564 ]",N
