,premise,hypothesis,gold_label,type,glove_embedding,predicted_label
13946.0,"Sam believes that if Amelia finishes work early, she'll never produce an action movie again.",Amelia has produced an action movie before.,E,type5_again,"[ 3.1489867e-01 -1.3327062e-03 -7.2766602e-02 -6.0449600e-02
  3.8495979e-01  2.9860660e-01 -3.1368172e-01 -7.3982500e-02
 -2.7035523e-02  3.3134192e-01 -1.6259199e-02  1.8393081e-01
 -4.4186550e-01  9.1631994e-02  7.0735639e-01  9.8334000e-02
  3.8407379e-01  9.2102394e-02 -1.7860650e-01 -5.2859300e-01
  9.3861684e-02  1.7957285e-01  2.0123598e-01 -6.3259609e-02
  2.9346806e-01 -1.6242059e+00 -5.3709561e-01  3.8540315e-02
  2.5496364e-01 -2.3112836e-01  3.0301099e+00 -7.8279726e-02
 -3.6352199e-01 -5.3122497e-01  1.8999897e-02 -4.4210896e-02
  1.5386128e-01  2.7665320e-01 -1.7929620e-01 -4.6063310e-01
 -2.1556500e-01  9.1250703e-02 -7.3759101e-02 -5.4632924e-02
 -5.3750895e-02 -3.9874848e-02 -6.6139996e-02  1.4256398e-01
 -1.3442811e-01  3.5516053e-01  3.3238402e-01  1.6786397e-02
 -1.6376540e-01  1.1316240e-01  9.2361405e-02  5.2608603e-01
 -3.3724800e-01 -5.9261197e-01  3.1037798e-02  5.9521800e-01
 -1.6882002e-02  1.5308961e-01 -4.3290901e-01  2.9564819e-01
  6.3222480e-01 -1.9032399e-01  3.2941601e-01  3.7783599e-01
 -6.7304003e-01 -2.0498738e-01  2.6600343e-01  2.0244101e-01
  1.7410998e-01 -3.2284010e-02 -8.4850015e-03 -1.6043659e+00
 -5.1571643e-01  1.2695380e-01 -6.3133098e-02 -1.6444802e-02
  3.2018600e+00 -3.7865037e-01 -7.2400095e-03 -4.9858403e-01
 -1.0273580e-01  8.2736202e-02  2.1924600e-01 -7.3093578e-02
 -4.2041597e-01 -4.9910980e-01 -5.9798002e-02  5.2583802e-01
 -2.8322262e-01 -4.1565236e-01 -1.5957120e-01  1.4033876e-02
 -2.4304619e-01 -1.2917983e-02 -1.7013001e-01  4.0760404e-01]",E
13947.0,"Is it true that if Amelia finishes work early, she'll never produce an action movie again?",Amelia has produced an action movie before.,E,type5_again,"[ 0.350007    0.03677091 -0.10565818 -0.05715318  0.45689526  0.33730155
 -0.30013338 -0.12331726 -0.06144274  0.33365992 -0.03113927  0.19554164
 -0.374615    0.08932546  0.6731603   0.1176209   0.34086162  0.11289473
 -0.272705   -0.54696286  0.08096154  0.13940349  0.24338818 -0.02141582
  0.33372915 -1.625151   -0.6822751   0.10339329  0.37700787 -0.27013674
  3.1704454  -0.09668348 -0.35416365 -0.5153045   0.01099081 -0.06973899
  0.13061935  0.23546384 -0.18272053 -0.46870917 -0.17395963  0.02501547
 -0.10682873  0.00823574 -0.14772363  0.01537613 -0.03387945  0.06976467
 -0.1155951   0.2987441   0.33238402  0.0167864  -0.1637654   0.1131624
  0.09236141  0.52608603 -0.337248   -0.59261197  0.0310378   0.595218
 -0.016882    0.15308961 -0.432909    0.2956482   0.6322248  -0.190324
  0.329416    0.377836   -0.67304003 -0.20498738  0.26600343  0.202441
  0.17410998 -0.03228401 -0.008485   -1.604366   -0.51571643  0.1269538
 -0.0631331  -0.0164448   3.20186    -0.37865037 -0.00724001 -0.49858403
 -0.1027358   0.0827362   0.219246   -0.07309358 -0.42041597 -0.4991098
 -0.059798    0.525838   -0.28322262 -0.41565236 -0.1595712   0.01403388
 -0.2430462  -0.01291798 -0.17013001  0.40760404]",E
13964.0,"If James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 1.07227951e-01  5.29303372e-01 -4.60669309e-01 -3.23503345e-01
  5.16868353e-01  1.01702176e-01 -6.96954966e-01 -2.14431688e-01
  2.84546614e-03 -3.94520015e-02 -2.94708341e-01  2.54073352e-01
 -2.22150326e-01  5.25666773e-03  7.51721680e-01 -1.73637271e-01
 -1.89789996e-01 -1.43451184e-01 -1.48299992e-01 -8.70900135e-03
  3.27819675e-01  1.52028337e-01  1.73291683e-01  2.28685662e-01
  2.93570012e-01 -1.54969835e+00 -6.81686699e-01 -1.09886497e-01
 -1.72548339e-01 -2.94247001e-01  2.62074351e+00 -2.52408326e-01
 -4.90045995e-01 -3.21293354e-01 -2.22745135e-01 -3.90318967e-02
  1.50938988e-01  1.89679995e-01 -1.34796500e-01 -3.05613846e-01
  1.86703324e-01 -1.39290154e-01 -3.69195491e-01  1.64276674e-01
 -7.47541711e-02  1.33610323e-01  8.42424855e-02  7.85894915e-02
 -1.95891812e-01  4.86000627e-02  1.72753662e-01  5.08234262e-01
 -4.44724977e-01 -1.77684993e-01  3.65646750e-01  4.73232508e-01
 -9.56017494e-01 -8.23029995e-01  9.41357464e-02  6.45974949e-02
 -2.40465000e-01  2.67490029e-01 -4.96259987e-01 -1.00067504e-01
  8.63992453e-01 -4.56802517e-01 -2.79736489e-01 -1.70072496e-01
 -4.35747504e-01  1.88418493e-01  3.00167263e-01  2.00444996e-01
  3.21942508e-01  2.60099992e-02  2.25812510e-01 -1.67937493e+00
 -8.81134033e-01  5.25974929e-02 -3.53245020e-01  9.54399928e-02
  3.20157480e+00 -9.39037502e-01 -1.41351253e-01 -2.95989990e-01
 -3.64730269e-01 -9.60099995e-02  3.08574997e-02  2.55107522e-01
  5.08899987e-03 -2.25997508e-01  4.25152540e-01  7.52500072e-02
 -3.46830010e-01 -5.85319996e-02 -1.75243750e-01  1.74747258e-01
 -1.08240992e-01  1.70797735e-01 -3.98975015e-02 -4.25308980e-02]",E
13965.0,"It's not the case that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.33587706  0.24275364 -0.26616314 -0.12079319  0.5378473   0.226196
 -0.45594245 -0.080674   -0.01107977 -0.05283346 -0.11349054  0.28068182
 -0.38267565 -0.06016273  0.7955646   0.14644808 -0.03932    -0.21125154
 -0.137058   -0.27022126  0.08860873  0.09562123  0.22034909  0.08910429
  0.19123636 -1.9183629  -0.59394544  0.04660673  0.01147373 -0.31039107
  3.061469   -0.2360109  -0.5390588  -0.47240183 -0.11159262 -0.17984787
  0.22241946  0.08286091 -0.03172791 -0.2635752  -0.04717183  0.02919899
 -0.19240484  0.3032639  -0.08425418  0.07272301 -0.08955992  0.15547246
 -0.12087055  0.05748777  0.17275366  0.50823426 -0.44472498 -0.177685
  0.36564675  0.4732325  -0.9560175  -0.82303     0.09413575  0.06459749
 -0.240465    0.26749003 -0.49626    -0.1000675   0.86399245 -0.45680252
 -0.2797365  -0.1700725  -0.4357475   0.1884185   0.30016726  0.200445
  0.3219425   0.02601     0.22581251 -1.6793749  -0.88113403  0.05259749
 -0.35324502  0.09543999  3.2015748  -0.9390375  -0.14135125 -0.29599
 -0.36473027 -0.09601     0.0308575   0.25510752  0.005089   -0.22599751
  0.42515254  0.07525001 -0.34683    -0.058532   -0.17524375  0.17474726
 -0.10824099  0.17079774 -0.0398975  -0.0425309 ]",E
13966.0,"Sam believes that if James attends the conference, he'll never publish a book again.",James has published a book before.,E,type5_again,"[ 0.2506253   0.326077   -0.2342369  -0.20770612  0.5710389   0.14517468
 -0.5580641  -0.11849834 -0.0033108   0.01863866 -0.12724511  0.32911667
 -0.37086022 -0.09057001  0.7935645   0.1317051   0.03968    -0.16334623
 -0.04089778 -0.18526143  0.06554311  0.17280148  0.17523445  0.11114821
  0.33085552 -1.7820655  -0.5421878  -0.01382877 -0.0189731  -0.2740265
  2.79174    -0.157951   -0.50162065 -0.39976445 -0.21983232 -0.1852357
  0.13871932  0.14523777 -0.06083045 -0.3226727   0.05093501 -0.00490155
 -0.2621639   0.21394531 -0.02502833  0.08815013 -0.08403389  0.20876412
 -0.16345689  0.16781285  0.17275366  0.50823426 -0.44472498 -0.177685
  0.36564675  0.4732325  -0.9560175  -0.82303     0.09413575  0.06459749
 -0.240465    0.26749003 -0.49626    -0.1000675   0.86399245 -0.45680252
 -0.2797365  -0.1700725  -0.4357475   0.1884185   0.30016726  0.200445
  0.3219425   0.02601     0.22581251 -1.6793749  -0.88113403  0.05259749
 -0.35324502  0.09543999  3.2015748  -0.9390375  -0.14135125 -0.29599
 -0.36473027 -0.09601     0.0308575   0.25510752  0.005089   -0.22599751
  0.42515254  0.07525001 -0.34683    -0.058532   -0.17524375  0.17474726
 -0.10824099  0.17079774 -0.0398975  -0.0425309 ]",E
13967.0,"Is it true that if James attends the conference, he'll never publish a book again?",James has published a book before.,E,type5_again,"[ 0.29567176  0.33525002 -0.2542706  -0.1893544   0.63155997  0.2030823
 -0.51872265 -0.16831501 -0.04353122  0.05245879 -0.1325146   0.32737
 -0.3039852  -0.074887    0.747328    0.14958361  0.02658599 -0.11492982
 -0.15817699 -0.2398014   0.05418479  0.12929234  0.224202    0.13973561
  0.371404   -1.7673191  -0.70137596  0.0627464   0.1426692  -0.31264588
  2.969946   -0.170228   -0.4775166  -0.39539802 -0.20475909 -0.19921415
  0.11466739  0.113071   -0.07644379 -0.34535238  0.07005091 -0.0681451
 -0.27969998  0.25624302 -0.1312706   0.1361237  -0.04675791  0.12206484
 -0.1398377   0.12448956  0.17275366  0.50823426 -0.44472498 -0.177685
  0.36564675  0.4732325  -0.9560175  -0.82303     0.09413575  0.06459749
 -0.240465    0.26749003 -0.49626    -0.1000675   0.86399245 -0.45680252
 -0.2797365  -0.1700725  -0.4357475   0.1884185   0.30016726  0.200445
  0.3219425   0.02601     0.22581251 -1.6793749  -0.88113403  0.05259749
 -0.35324502  0.09543999  3.2015748  -0.9390375  -0.14135125 -0.29599
 -0.36473027 -0.09601     0.0308575   0.25510752  0.005089   -0.22599751
  0.42515254  0.07525001 -0.34683    -0.058532   -0.17524375  0.17474726
 -0.10824099  0.17079774 -0.0398975  -0.0425309 ]",E
13972.0,"If Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 4.86562997e-01  1.34172857e-01  1.99395552e-01 -3.96804325e-02
  3.59310001e-01  3.24404776e-01 -6.03287630e-02 -3.05415522e-02
 -2.11290017e-01  4.49144840e-03  2.40703657e-01 -3.39994431e-01
  1.62869453e-01 -1.98042199e-01  2.76937723e-01  8.90472233e-02
 -8.40966590e-03  1.72328547e-01 -6.11216724e-01 -2.22212877e-02
 -1.26348555e-01  3.45177650e-02 -2.80498900e-02 -4.42498088e-01
  4.89172786e-01 -1.21504259e+00 -6.17381752e-01 -9.02610198e-02
  3.01838946e-02 -1.23449117e-01  2.84722781e+00  5.58381081e-02
 -2.73776781e-02 -7.51672745e-01  6.21610098e-02  7.38405883e-02
  2.25044298e-03 -4.34426814e-02  4.22397673e-01 -1.00597896e-01
 -5.22076666e-01  9.09066647e-02  1.10907786e-01 -1.49412453e-01
 -3.46970081e-01  7.90801272e-03  2.71800518e-01  3.22543323e-01
 -2.59086620e-02 -1.00273341e-01  8.05460036e-01  9.02432799e-02
  2.13864297e-01  1.96446568e-01  3.77072543e-01  4.28107589e-01
  8.63572881e-02 -3.32328141e-01 -1.22762457e-01  3.49107049e-02
  4.07683134e-01 -4.26235706e-01  1.17252551e-01 -8.90300050e-02
  3.34067792e-01  1.92089289e-01 -8.13500397e-03  2.31629282e-01
 -7.42992878e-01  1.05620012e-01 -2.81531990e-01 -9.32714418e-02
 -1.65608421e-01 -5.30117273e-01  4.89612311e-01 -1.11681330e+00
 -5.02221704e-01  2.48238698e-01 -1.19029127e-01  1.36255428e-01
  2.89303613e+00 -1.77163273e-01  7.58242756e-02 -7.54281402e-01
 -5.87666892e-02 -1.97120998e-02  1.77523419e-01 -2.95217723e-01
  3.09865862e-01  5.31852841e-02 -5.60168624e-01  2.39700004e-01
 -3.84670915e-03 -2.50578135e-01 -5.78286588e-01  7.92470127e-02
  1.17666416e-01  4.98425692e-01  1.47570267e-01 -2.65733987e-01]",E
13973.0,"It's not the case that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.5307391   0.05014471  0.11648439  0.01822649  0.43206427  0.3426847
 -0.0983283   0.00887872 -0.14575431 -0.02171664  0.1918705  -0.10692072
 -0.10076462 -0.17683642  0.48095146  0.24672699  0.04503807  0.00627834
 -0.4370563  -0.2228694  -0.15209708  0.03216595  0.08083148 -0.3124607
  0.33890966 -1.6242273  -0.5714083   0.02568885  0.10236828 -0.19713299
  3.112625   -0.04136622 -0.23112635 -0.71669394  0.04774294 -0.07711213
  0.11151672 -0.04411384  0.30438218 -0.14078753 -0.4527      0.14107786
  0.07834928  0.07182362 -0.2572144   0.00496166  0.06825649  0.295825
 -0.02767164 -0.04012106  0.80546004  0.09024328  0.2138643   0.19644657
  0.37707254  0.4281076   0.08635729 -0.33232814 -0.12276246  0.0349107
  0.40768313 -0.4262357   0.11725255 -0.08903001  0.3340678   0.19208929
 -0.008135    0.23162928 -0.7429929   0.10562001 -0.281532   -0.09327144
 -0.16560842 -0.5301173   0.4896123  -1.1168133  -0.5022217   0.2482387
 -0.11902913  0.13625543  2.8930361  -0.17716327  0.07582428 -0.7542814
 -0.05876669 -0.0197121   0.17752342 -0.29521772  0.30986586  0.05318528
 -0.5601686   0.2397     -0.00384671 -0.25057814 -0.5782866   0.07924701
  0.11766642  0.4984257   0.14757027 -0.265734  ]",E
13974.0,"Sam believes that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again.",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.49927726  0.08053575  0.20420365 -0.02378824  0.43932748  0.30133352
 -0.11531717 -0.00456409 -0.16237335  0.03707358  0.23244809 -0.135195
 -0.04491789 -0.2190875   0.42701578  0.2523829   0.11834774  0.07846233
 -0.41493583 -0.15125754 -0.20951395  0.07947528  0.0237426  -0.3628553
  0.46823624 -1.4729819  -0.5288338  -0.0231241   0.09468225 -0.1509832
  2.918854    0.0496195  -0.15172577 -0.7029312  -0.00688091 -0.06403039
  0.03025783 -0.01849366  0.33857366 -0.16464601 -0.44670793  0.13414891
  0.07115567 -0.03373867 -0.24162173  0.00523843  0.09870373  0.3591858
 -0.04407825  0.0263546   0.80546004  0.09024328  0.2138643   0.19644657
  0.37707254  0.4281076   0.08635729 -0.33232814 -0.12276246  0.0349107
  0.40768313 -0.4262357   0.11725255 -0.08903001  0.3340678   0.19208929
 -0.008135    0.23162928 -0.7429929   0.10562001 -0.281532   -0.09327144
 -0.16560842 -0.5301173   0.4896123  -1.1168133  -0.5022217   0.2482387
 -0.11902913  0.13625543  2.8930361  -0.17716327  0.07582428 -0.7542814
 -0.05876669 -0.0197121   0.17752342 -0.29521772  0.30986586  0.05318528
 -0.5601686   0.2397     -0.00384671 -0.25057814 -0.5782866   0.07924701
  0.11766642  0.4984257   0.14757027 -0.265734  ]",E
13975.0,"Is it true that if Thomas graduates with honors, he'll never quantify the magnitude of an earthquake again?",Thomas has quantified the magnitude of an earthquake before.,E,type5_again,"[ 0.5148013   0.10647968  0.1550669  -0.02381906  0.49601382  0.33386564
 -0.119112   -0.05164877 -0.18107654  0.06167099  0.20072593 -0.10082232
 -0.01854806 -0.1971377   0.4196453   0.2568527   0.10222406  0.09710508
 -0.47637847 -0.19582704 -0.19709286  0.05318565  0.07306314 -0.30440316
  0.48885965 -1.485414   -0.6523136   0.03649491  0.21027978 -0.19015533
  3.0461576   0.02420869 -0.16009916 -0.67625195 -0.01166699 -0.08410652
  0.02009954 -0.03064262  0.29584    -0.19424786 -0.39372316  0.07480384
  0.03202638  0.0178506  -0.3066855   0.04851902  0.11332083  0.2809232
 -0.03509261  0.00391039  0.80546004  0.09024328  0.2138643   0.19644657
  0.37707254  0.4281076   0.08635729 -0.33232814 -0.12276246  0.0349107
  0.40768313 -0.4262357   0.11725255 -0.08903001  0.3340678   0.19208929
 -0.008135    0.23162928 -0.7429929   0.10562001 -0.281532   -0.09327144
 -0.16560842 -0.5301173   0.4896123  -1.1168133  -0.5022217   0.2482387
 -0.11902913  0.13625543  2.8930361  -0.17716327  0.07582428 -0.7542814
 -0.05876669 -0.0197121   0.17752342 -0.29521772  0.30986586  0.05318528
 -0.5601686   0.2397     -0.00384671 -0.25057814 -0.5782866   0.07924701
  0.11766642  0.4984257   0.14757027 -0.265734  ]",E
13984.0,"If Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 3.56162012e-01  1.80614159e-01 -3.00524294e-01 -1.71742693e-03
  6.44028604e-01  2.89934307e-01 -2.79931456e-01  3.63940001e-01
  9.28471312e-02  9.18992832e-02  6.81552961e-02  1.76669702e-01
 -3.51035684e-01 -7.51128141e-03  5.25494874e-01  1.79838866e-01
  5.61322756e-02 -2.63019592e-01 -3.22314315e-02 -2.30815694e-01
 -5.35525717e-02  2.88492978e-01 -3.60785723e-02 -1.48982152e-01
  4.19965059e-01 -1.99841416e+00 -4.27415133e-01 -2.43857736e-03
  1.64845124e-01 -1.60380438e-01  2.99282694e+00  6.02672575e-03
 -4.88719404e-01 -4.13917571e-01  8.43971502e-03 -2.13244572e-01
  2.31669977e-01  3.16576153e-01 -2.23258153e-01 -4.85742867e-01
 -8.49591494e-02 -1.74899977e-02 -4.43932824e-02  2.14329991e-03
  8.98586027e-03  7.33831525e-02 -2.11924285e-01  2.88588554e-01
  8.30344334e-02  1.95462853e-01  3.45645368e-01  1.39262661e-01
 -3.52068007e-01  2.37858802e-01  4.68091398e-01  2.84367979e-01
 -3.97790015e-01 -7.47300014e-02 -6.88854083e-02  7.07702041e-02
  1.15228608e-01  1.04731604e-01 -4.13261980e-01 -2.61008032e-02
  3.14360797e-01  1.51177600e-01  2.43835211e-01 -1.76740006e-01
 -1.93976015e-01 -2.32083172e-01 -4.90695946e-02 -1.29569918e-02
 -1.01418003e-01 -3.43124211e-01  8.52409080e-02 -1.91810000e+00
 -1.66134417e-01  7.98837990e-02 -1.29504800e-01  6.63814098e-02
  3.47543979e+00 -2.20628381e-01 -3.02449226e-01 -4.98427957e-01
  3.63162048e-02 -2.04211399e-01  2.53477991e-01  4.34512615e-01
 -2.82781988e-01 -1.64725989e-01 -1.22323394e-01  2.27870017e-01
 -1.80364996e-01  1.04896007e-02 -1.48689196e-01  1.55047804e-01
 -5.27382016e-01  5.12763977e-01  4.83129993e-02  1.19387195e-01]",E
13985.0,"It's not the case that if Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 0.46203455  0.06323075 -0.18895406  0.05002275  0.6102758   0.32562357
 -0.23276311  0.24556302  0.04258164  0.02490325  0.08307842  0.23331232
 -0.44448164 -0.06215908  0.65994537  0.3259687   0.0915955  -0.27534974
 -0.07028816 -0.37799084 -0.11392417  0.17992617  0.09429497 -0.11957014
  0.27349463 -2.1493917  -0.45293215  0.09624357  0.19295143 -0.23095691
  3.2417908  -0.08662359 -0.5342005  -0.5138402   0.01400251 -0.26973727
  0.26355582  0.16578525 -0.09191958 -0.37215367 -0.18615198  0.08620834
 -0.01766942  0.19710384 -0.03461416  0.04266443 -0.24784034  0.271565
  0.03558467  0.14241709  0.34564537  0.13926266 -0.352068    0.2378588
  0.4680914   0.28436798 -0.39779    -0.07473    -0.06888541  0.0707702
  0.11522861  0.1047316  -0.41326198 -0.0261008   0.3143608   0.1511776
  0.24383521 -0.17674    -0.19397601 -0.23208317 -0.04906959 -0.01295699
 -0.101418   -0.3431242   0.08524091 -1.9181     -0.16613442  0.0798838
 -0.1295048   0.06638141  3.4754398  -0.22062838 -0.30244923 -0.49842796
  0.0363162  -0.2042114   0.253478    0.43451262 -0.282782   -0.16472599
 -0.12232339  0.22787002 -0.180365    0.0104896  -0.1486892   0.1550478
 -0.527382    0.512764    0.048313    0.11938719]",E
13986.0,"Sam believes that if Nancy confirms her arrival, she'll never make an important decision again.",Nancy has made an important decision before.,E,type5_again,"[ 0.4105394   0.10231719 -0.14477861  0.00596431  0.654634    0.2725899
 -0.28003672  0.2767685   0.06030599  0.1047755   0.1100131   0.26742977
 -0.44620895 -0.08992489  0.63102144  0.34860417  0.18887858 -0.24505463
  0.02961    -0.32308087 -0.17518981  0.26624942  0.028481   -0.1414655
  0.41560355 -2.0729299  -0.3781476   0.051779    0.20184481 -0.18234196
  3.0350988   0.01350781 -0.4995346  -0.4567543  -0.0582942  -0.2925642
  0.19645298  0.2385093  -0.1301502  -0.4470571  -0.1256519   0.0669197
 -0.0455055   0.09548508  0.02861711  0.05053712 -0.274523    0.34274596
  0.028548    0.2586955   0.34564537  0.13926266 -0.352068    0.2378588
  0.4680914   0.28436798 -0.39779    -0.07473    -0.06888541  0.0707702
  0.11522861  0.1047316  -0.41326198 -0.0261008   0.3143608   0.1511776
  0.24383521 -0.17674    -0.19397601 -0.23208317 -0.04906959 -0.01295699
 -0.101418   -0.3431242   0.08524091 -1.9181     -0.16613442  0.0798838
 -0.1295048   0.06638141  3.4754398  -0.22062838 -0.30244923 -0.49842796
  0.0363162  -0.2042114   0.253478    0.43451262 -0.282782   -0.16472599
 -0.12232339  0.22787002 -0.180365    0.0104896  -0.1486892   0.1550478
 -0.527382    0.512764    0.048313    0.11938719]",E
13987.0,"Is it true that if Nancy confirms her arrival, she'll never make an important decision again?",Nancy has made an important decision before.,E,type5_again,"[ 4.36953098e-01  1.30998090e-01 -1.71123639e-01  3.22309672e-03
  7.02053607e-01  3.13650012e-01 -2.69547015e-01  1.95547283e-01
  1.79586392e-02  1.27690449e-01  8.36537331e-02  2.71449804e-01
 -3.78563613e-01 -7.57262707e-02  6.03764951e-01  3.45139235e-01
  1.63411438e-01 -1.93611622e-01 -8.34172815e-02 -3.60133648e-01
 -1.63630739e-01  2.18200386e-01  8.63381624e-02 -9.25120860e-02
  4.44761395e-01 -2.03308177e+00 -5.37776887e-01  1.15428440e-01
  3.28718036e-01 -2.25785479e-01  3.17498088e+00 -1.32402740e-02
 -4.77811456e-01 -4.47603911e-01 -5.92765473e-02 -2.95514762e-01
  1.69339076e-01  2.00787544e-01 -1.38042361e-01 -4.56367373e-01
 -9.22204480e-02  2.89636641e-03 -8.11436474e-02  1.44706622e-01
 -7.28436410e-02  9.75688398e-02 -2.23318532e-01  2.51748294e-01
  3.25650014e-02  2.11048648e-01  3.45645368e-01  1.39262661e-01
 -3.52068007e-01  2.37858802e-01  4.68091398e-01  2.84367979e-01
 -3.97790015e-01 -7.47300014e-02 -6.88854083e-02  7.07702041e-02
  1.15228608e-01  1.04731604e-01 -4.13261980e-01 -2.61008032e-02
  3.14360797e-01  1.51177600e-01  2.43835211e-01 -1.76740006e-01
 -1.93976015e-01 -2.32083172e-01 -4.90695946e-02 -1.29569918e-02
 -1.01418003e-01 -3.43124211e-01  8.52409080e-02 -1.91810000e+00
 -1.66134417e-01  7.98837990e-02 -1.29504800e-01  6.63814098e-02
  3.47543979e+00 -2.20628381e-01 -3.02449226e-01 -4.98427957e-01
  3.63162048e-02 -2.04211399e-01  2.53477991e-01  4.34512615e-01
 -2.82781988e-01 -1.64725989e-01 -1.22323394e-01  2.27870017e-01
 -1.80364996e-01  1.04896007e-02 -1.48689196e-01  1.55047804e-01
 -5.27382016e-01  5.12763977e-01  4.83129993e-02  1.19387195e-01]",E
14008.0,"If Paul agrees to attend the conference, he'll never refer to a guide again.",Paul has referred to a guide before.,E,type5_again,"[ 3.10884982e-01  4.12050217e-01 -1.79933339e-01 -1.84268057e-01
  5.07827759e-01 -3.51672322e-02 -5.19027054e-01  1.04598895e-01
 -8.17988962e-02 -2.03005001e-01  3.25311087e-02  2.30986670e-01
 -6.46800101e-02 -5.73533438e-02  3.52800578e-01  3.08949798e-01
  9.78236645e-02 -1.00731574e-01 -1.49140328e-01 -1.99882671e-01
  1.77848652e-01  1.52373344e-01 -2.71144090e-03  1.55150443e-01
  1.89863101e-01 -1.70696115e+00 -1.95209995e-01 -2.14619890e-01
 -1.16031438e-01 -3.22902232e-01  2.92421126e+00  6.64048865e-02
 -7.90189981e-01 -3.17471147e-01  1.64785326e-01 -2.31131718e-01
  2.01359659e-01  1.72872227e-02 -1.02310013e-02 -2.04825908e-01
 -6.56300038e-02 -8.34433269e-03 -4.15114388e-02  9.04066674e-03
 -5.29824384e-02  4.05301116e-02 -2.36513484e-02  3.12193260e-02
 -7.85758868e-02  1.05367780e-01  3.50467592e-01  3.25090796e-01
 -1.32760003e-01 -7.50320032e-02  4.50317383e-01  1.90413192e-01
 -6.61169946e-01 -3.41643989e-01  1.15306616e-01 -1.41070589e-01
  4.54179980e-02  2.18232006e-01 -1.23076007e-01  9.84279960e-02
  2.62057960e-01  8.30039829e-02 -3.41553986e-02  4.07188050e-02
 -2.78386205e-01 -1.59190565e-01  4.35793394e-04  1.12491988e-01
  6.47011995e-02  1.35051996e-01  1.48132801e-01 -1.76651001e+00
 -3.59201193e-01  7.59000108e-02 -1.58724025e-01 -5.97940087e-02
  3.18643999e+00 -3.92183959e-01 -4.28980023e-01 -3.22743982e-01
  1.61251798e-01 -8.62400085e-02  1.58326998e-01  1.08071193e-01
 -5.83346002e-02 -1.40278012e-01  9.12870020e-02  1.82964832e-01
 -1.52421996e-01  1.59237400e-01 -8.06909949e-02 -7.54221976e-02
 -1.37141988e-01  1.69514209e-01  1.24919578e-01  6.80100024e-02]",E
